filename,chroma stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49
../Trainingdata/VocalSound/Cough\m1231_0_cough.wav,0.4421702,0.086013295,2914.6547336971616,2783.3154072324983,6294.453073055186,0.14859333444148937,-313.402,51.662395,0.124016866,13.192646,22.985476,11.961599,-1.6784681,-3.4852211,-17.13969,2.7843616,-4.893817,-0.64869404,-2.302709,0.32353818,-13.104528,-1.49168,-2.5357049,-10.116087,-10.389624,1.6870276,-5.4361787,3.5240362,-7.4958715,4.4716544,-0.30404794,0.14398925,-1.8547744,3.6666,-0.9612846,1.0159237,3.2257652,0.47691017,0.19179791,-0.19514512,-0.17873944,-0.12538815,1.229103,2.3807604,-0.40045792,2.28322,2.0899045,1.1477202,-1.1329428,-1.3292367,0.23086262,0.26543275,-2.5335362,0.872262,-1.8169897,-1.2044551
../Trainingdata/VocalSound/Cough\m1233_0_cough.wav,0.45047915,0.115835056,2349.2947331192886,2376.8076261779643,4686.5478515625,0.12226213727678571,-268.96188,83.948616,-17.149315,4.4614606,3.4689286,-7.3720016,-6.7093887,-9.5323305,-12.917658,0.055179104,-7.7344623,-3.0228748,-8.560764,-2.1050231,-8.043593,2.620921,-11.728184,1.2197157,-3.0015266,-7.428913,-5.8930893,4.148564,-11.960066,2.3053432,-1.1475334,4.337285,-0.17439891,1.0597712,-1.1857324,2.5442014,-1.9660642,1.3283646,-0.5974561,1.064966,-1.6178362,0.8775079,0.34569898,-1.4130768,-0.25689927,-0.0015121324,-2.6591423,0.16449662,-2.6771283,0.7157126,-1.7831767,1.6105785,-2.4333942,1.5907743,-0.6535168,0.74758154
../Trainingdata/VocalSound/Cough\m1235_0_cough.wav,0.4217734,0.07428406,1881.1021861944066,1303.4026840412648,3096.2619357638887,0.12086317274305555,-323.31738,97.71426,-50.76809,1.9230872,2.5264893,5.7477007,-17.320255,-5.1766615,-13.276455,-7.806686,-2.4842794,-7.338497,-9.200925,-7.1482205,-2.0096467,-9.42977,-4.950168,-4.4578934,-5.8318477,-2.967137,-10.54752,-4.158057,-5.5788693,-3.7710774,-6.2839026,-4.3600473,-3.6387691,-5.2494392,-1.7799011,-4.0471387,-4.0023527,-3.6669,-1.7733327,-4.0968366,-1.6775042,-2.6610894,-1.1045246,-2.7860444,-2.2023554,-1.222367,-3.1960022,-1.1564181,-2.7222834,-1.0832819,-2.260507,-1.4055855,-1.4894019,-1.5312941,-1.2000917,-0.541105
../Trainingdata/VocalSound/Cough\m1237_0_cough.wav,0.38121516,0.04900646,2306.143953837009,1570.4302662754758,3806.51044921875,0.176951171875,-415.45892,44.554073,-25.418367,1.6174922,-22.633913,-1.6703902,-13.060838,-9.566047,-7.952784,-6.676399,-0.11740918,-6.0208797,-6.150407,-3.027585,-1.548642,-3.4513814,-1.2409428,-3.004833,-3.1131322,-1.1025835,-2.416793,0.051776,-4.762854,-1.6538838,0.91605294,1.6862749,0.8704544,-0.7090029,-0.23665474,-2.2368798,0.64202255,-1.489516,-1.6909729,0.3897589,0.555535,-1.5129216,-0.45236376,-0.5581837,0.055564698,0.004769318,-0.7510764,0.55568236,-0.19195653,0.09089183,-1.163088,0.55377585,-0.24670593,-0.18051246,0.28579777,0.66429746
../Trainingdata/VocalSound/Cough\m1240_0_cough.wav,0.4510617,0.033422805,4236.907789047277,2831.817546023446,7706.274234547334,0.3177059397977941,-407.17813,12.966181,-5.3266068,6.5200434,14.400719,9.835248,-20.645346,2.8184717,-6.540871,-14.488251,-2.3249748,-0.42153797,-13.320184,3.8395472,-11.996047,7.898819,-5.6169395,-2.2695336,0.21339124,7.3695345,-14.008608,-0.5184447,-2.1140394,-0.5619557,-3.3486848,-3.6328316,-6.584677,3.8433232,-7.0197015,3.405122,-6.5624247,0.807431,-1.1033081,-1.8080469,-2.920608,0.6645791,-4.4242043,-0.6635995,-0.46850824,-0.9676055,-2.1935136,1.1745464,-1.5097854,2.2413259,-3.21306,1.017484,-1.9330047,0.017245432,-0.69638485,-1.3040342
../Trainingdata/VocalSound/Cough\m1241_0_cough.wav,0.45372388,0.023573106,3136.5394724547973,2194.4590706019285,5755.588132525802,0.2802644782110092,-535.9034,11.007279,-11.65499,1.7487636,-7.6830273,2.5889397,-9.488727,-9.745405,-12.795166,0.80786586,-6.571619,-1.1741365,-7.364652,-2.9053426,0.14095186,0.7697757,-5.0981994,1.9120152,-3.7235558,-0.9328128,-4.026819,1.4830796,-2.418154,0.20893419,-2.5679739,-0.61510104,-4.316691,0.3608713,-3.3908837,-0.042659916,-0.8252101,0.200923,-1.6480857,-1.0182711,-2.627038,-0.6455854,-2.297806,-0.056882598,-1.745106,0.085764594,-0.5406085,0.6101407,-0.9664439,0.79537773,-0.51048124,-0.15253824,-0.4385004,0.6336442,-0.057071835,-0.13049397
../Trainingdata/VocalSound/Cough\m1243_0_cough.wav,0.6087994,0.014709248,3112.1465824235715,2824.0941913893394,6540.599681712963,0.18171497235082304,-485.3872,63.573143,8.873393,21.45677,8.176065,5.4920125,0.5287521,-0.07425216,-1.5109539,1.1859342,-1.1376994,0.012243765,-1.1509886,-1.5505708,-1.940647,3.2418222,-0.7483247,1.7065438,-3.6186109,3.6442633,-1.7342503,1.8480926,-2.9213362,-0.3950707,-1.5834144,0.6558325,-2.8738036,1.0410877,-1.8259089,-0.07685725,0.19969685,0.1079045,-1.2191386,0.0940764,-0.22434713,-0.9345698,-0.059875913,0.046857983,-1.0986158,-0.21915019,-0.99378914,-0.59849393,-1.6714689,-2.1141744,-1.2117935,-1.4838938,-1.6087501,-1.3321784,-1.4635202,-1.881948
../Trainingdata/VocalSound/Cough\m1250_0_cough.wav,0.33228654,0.10796548,1352.4635180857797,1452.5999492302142,1897.450064840587,0.09107927947874495,-299.92902,127.07523,-19.164825,-24.646908,1.6350334,27.824001,18.022457,-5.9519677,-22.462002,-4.819882,4.2536244,7.064453,-2.9641337,-3.8761876,-2.5849175,-2.7283607,-3.652324,-6.501367,-14.348667,-9.872696,-9.83409,-0.13463564,-6.459948,-4.3536086,-6.716117,0.08972715,1.0166093,0.58890444,-0.6608353,-2.8049574,-0.99956626,2.1052396,-3.5771236,-1.3448268,-1.9335353,-2.1136997,-1.514611,2.8516924,-0.6904698,-2.303298,-0.064674996,0.18835324,0.43130895,-2.650122,-0.40736988,-0.71473897,0.7896656,2.2358246,1.3618441,-0.24094553
../Trainingdata/VocalSound/Cough\m1251_0_cough.wav,0.4383413,0.0685931,2064.0174294847693,1947.4308687074756,4082.6474609375,0.12157552083333334,-387.15924,48.459274,-6.021436,12.436983,-3.3053153,-7.7951083,-17.550617,-12.160961,-5.105067,-7.0797157,1.4608808,-3.980223,-8.183895,-5.8846407,5.9883842,1.9270645,-4.587903,-2.922412,-5.396721,-2.8384159,-3.6638308,-3.0852327,-7.767922,-2.0888944,0.25902602,-0.45548043,-1.2668948,-0.9373396,-3.6132445,2.3867877,1.9877558,0.36438218,-1.4638981,-0.8352128,-2.5673223,1.8887374,0.5663898,-0.33995533,-0.67983127,0.8002103,0.8896144,0.94497,0.2315157,1.3459532,-1.1633862,0.6134531,-0.050223082,-1.1605458,-1.6080211,0.09009206
../Trainingdata/VocalSound/Cough\m1253_0_cough.wav,0.49882284,0.03014947,2506.751720464734,2499.1409527441515,5251.2139682112065,0.12802322796934865,-416.4724,40.893566,7.575226,11.117311,6.3638954,3.3548322,-1.3970021,-2.972375,-7.9541006,-5.866373,-4.293124,-1.6670445,-8.37823,-7.107089,-4.605418,-5.787337,-4.8689804,-3.3520317,-10.376566,-1.3148266,-5.0038676,-4.1092334,-0.6330963,-0.99635744,-2.6245508,-1.4407517,-2.0263877,-0.8969658,-3.0548496,0.15557179,0.5352657,-2.4044588,-2.0265656,-1.4759638,-2.1841164,-1.1002028,-1.2876052,0.91253686,1.5492444,-0.06436165,-0.029213449,0.29454282,-1.743968,-0.64084613,-1.6679583,-0.7251221,-1.2298898,1.2722613,-0.7867164,-1.386601
../Trainingdata/VocalSound/Cough\m1257_0_cough.wav,0.48633248,0.064977415,1898.2791010898272,1730.5812267311599,3851.4747902199074,0.1169945987654321,-337.77844,70.23717,-37.530437,5.8136525,-19.511293,11.037053,-3.0038967,-6.926735,-6.990281,-9.861386,-1.6714486,-11.76446,-4.84234,-4.1361246,-0.2305453,-4.4265456,-5.874375,-4.226335,-9.089444,-1.1958177,-7.1820807,-1.2609903,-3.7787902,-5.4936695,-1.9422121,-3.9049976,1.1753066,-2.9310942,-1.2583957,0.94962233,-1.2698735,-1.2582505,-3.0291467,-0.32283795,-0.78326845,1.0617985,-1.549166,-1.2110527,0.32527822,-0.47639734,-0.30825138,-1.1639484,0.24296835,-0.3213595,0.2900854,-0.39355692,-0.5404792,-0.15794821,-0.4207958,1.0606182
../Trainingdata/VocalSound/Cough\m1258_0_cough.wav,0.41100284,0.13714084,2544.2735045001377,2252.2456343520416,5111.476521319653,0.15778838008283133,-216.86397,72.36575,-6.2430906,7.2176843,-38.750652,6.9949436,-36.226593,-15.126703,-19.946236,-6.3576827,-14.295723,-8.198328,-15.868208,-7.6267266,-12.185023,1.6222315,-7.5871735,-9.212552,-1.9890833,4.0092735,-10.776338,-4.267358,-2.8872945,1.4345452,-3.0030355,4.167329,-0.56505895,3.5188606,0.8419678,0.05683583,0.52030087,-3.5759792,0.07209189,1.7034726,-0.12817585,2.512335,-1.5889944,1.6612426,-1.2234615,0.13371994,0.11889053,-0.23013301,-1.13673,-1.2026178,-1.6516011,-1.0554756,-3.2841642,-2.2649524,-1.5489908,-1.5639358
../Trainingdata/VocalSound/Cough\m1262_0_cough.wav,0.4113505,0.065321624,2917.4044437796656,2554.743222842777,5739.133988691298,0.17653120683701656,-353.08215,46.411663,-25.155748,-7.87611,-0.5542298,7.1123376,-11.103807,-13.988524,-7.3030057,0.9465598,-1.9430465,4.4350476,3.7198281,-6.1536007,-8.7888775,-4.0707374,-9.419492,5.543721,-3.1569643,-2.0923371,-2.9604108,0.49840677,-2.0966856,7.2855,-0.20567612,-1.3413669,-1.9141146,-0.13878231,-0.821341,-0.4109722,-6.7358365,1.2744007,-2.444807,1.7247279,-3.193282,-2.4850821,-4.6262813,1.6066602,-2.2475061,-1.3669168,-2.835849,-1.4996319,-2.1080623,0.8014083,-1.9289588,1.6324375,-0.44620577,0.60547936,-0.63666487,3.0453143
../Trainingdata/VocalSound/Cough\m1263_0_cough.wav,0.48495048,0.042077597,3318.82555281904,2240.225951659414,5681.25,0.2723871970663265,-364.14337,21.198418,-34.235653,13.828315,-15.331489,-10.047887,-11.613662,-5.564978,-2.1164668,-11.848176,-0.5985085,-3.0013888,-11.330773,1.1283696,-7.801613,-1.8156421,-5.6124334,-3.3934395,-6.357324,-1.9395366,-2.2671783,-2.3198895,-5.3108106,5.8768744,-5.669836,1.4631563,0.72349083,-1.0130731,-2.9183824,0.8174658,-2.9648309,0.9473136,-0.7801281,-0.81783485,-2.0412383,0.6764657,-2.4450638,2.708982,-0.68173057,0.4520013,-0.92768335,-0.07730738,-1.2854081,0.537555,0.014124906,0.22409795,-1.4967879,-0.6522661,-1.1014637,0.71748316
../Trainingdata/VocalSound/Cough\m1266_0_cough.wav,0.32147306,0.1703848,1772.127940478871,1854.8169032029664,3438.4880005843997,0.08268101008858268,-182.36163,104.30398,-12.920189,18.230247,-20.29457,10.497938,-11.618678,-17.420849,-20.441587,-11.741065,6.1223607,1.1240611,-10.033207,-0.6115006,-4.5850763,-1.9002166,-7.117285,-2.2281687,-15.413471,-9.143367,-7.9681783,-0.08045334,-8.266305,-4.917602,-6.4208274,-1.9028641,-5.7160087,1.5114775,-6.7714314,-2.038425,1.5296276,1.5282578,-1.5462947,-0.8164836,-5.2637796,1.4778805,-1.5788207,-0.35562727,-1.7604073,-1.5926093,-1.2501081,0.8751664,-0.9983427,1.4735633,-1.6570776,1.5912685,-0.19856949,0.25687626,1.1572244,-0.12291156
../Trainingdata/VocalSound/Cough\m1269_0_cough.wav,0.33012205,0.0569357,1940.1748561499228,2293.2741150187803,4199.392417793843,0.06714377332089552,-368.0643,63.30919,7.8660855,16.621975,10.037848,14.008299,-0.76753086,-1.1224673,-6.202418,7.635193,-4.476453,-4.30352,-5.747638,-9.610136,-12.130402,-11.91841,-19.335518,-10.51358,-6.7774763,-7.352491,-13.267194,-2.6004632,-4.3311124,-5.783517,-2.843915,-7.1902018,-5.783366,-1.0526087,-5.7415643,2.4422064,0.021463377,-1.3952754,-3.5065203,1.0510856,1.1894279,2.5627036,1.2108964,-0.4094886,1.0634452,2.9245722,2.5593846,2.3127646,-1.5316703,1.6067126,-0.13426828,1.8869408,0.19026317,2.263972,-1.0367708,-0.052888375
../Trainingdata/VocalSound/Cough\m1271_0_cough.wav,0.42051947,0.059446353,2902.9852087825134,2700.4131843518903,6179.290412454044,0.1638506721047794,-313.44724,50.267876,-8.587598,4.9855294,10.262561,13.073483,4.4273562,2.7285163,-22.36548,2.7276719,-2.933293,2.976902,-6.1462135,-9.048714,-3.6547136,3.6536136,-12.1613245,-3.073965,-8.207678,-3.37636,-7.030437,0.15261905,-5.1228876,0.4800173,-6.139087,0.38085672,-1.7558209,1.9483237,0.33120292,-2.7078598,1.1890746,3.4506857,-3.88425,3.356476,-2.9670646,0.04207671,0.58208853,-0.46113825,-1.5185493,1.169625,-1.2503095,1.0288128,-0.9982212,-0.083794594,-0.021223554,-0.8717396,-1.1988304,0.20081559,-1.3390247,-0.056689095
../Trainingdata/VocalSound/Cough\m1275_0_cough.wav,0.41579163,0.046611622,2140.1062643934165,2248.8492653015655,4218.646918402777,0.1306031780478395,-395.16437,36.405952,1.7424595,0.9904252,-0.7026014,9.863485,-3.1483576,5.1416726,1.1856416,-1.6844428,0.08909597,-2.3099918,0.76638937,0.05704248,-7.581021,-3.5286028,-6.6024323,-4.495879,-5.1457744,1.4530427,0.056810755,2.7628307,-3.725326,-0.9338265,-0.2899662,2.8176358,-3.8223455,-0.22170098,-1.379039,-0.19104809,-0.599828,-2.4013412,-0.5546513,0.52512604,-2.1287093,0.105353355,0.7356202,0.28469414,-0.5069336,-0.25345448,-2.460451,-1.348725,-1.0959213,0.19599447,-1.1830726,-0.58895963,0.63935137,-0.01654135,-0.83119476,0.4082648
../Trainingdata/VocalSound/Cough\m1277_0_cough.wav,0.43066218,0.07344914,1913.5608578378565,2033.1007365022049,3593.5361991808254,0.15165162317961164,-354.4613,63.830822,-23.4385,-12.1714735,7.0304327,9.9330015,-2.1688228,-13.05721,-12.780151,5.950905,0.13174403,-3.8187215,-3.6541414,3.6703312,-1.6549597,2.5677474,-0.16745554,-2.5594075,-2.5445273,-0.7111572,-5.207381,1.295672,-4.640052,-2.4092023,-3.4237854,2.5994937,-0.9514906,0.54590064,1.396508,1.9220897,0.83710736,1.9782717,-0.45773375,-0.4000473,-0.40385696,-0.15065573,-1.2229524,-0.106774256,-2.687993,-0.050405964,-0.89131534,-0.63540167,-0.56856686,0.003844326,-0.9682855,0.192967,-0.8522373,0.34378484,-1.0631274,-0.715285
../Trainingdata/VocalSound/Cough\m1281_0_cough.wav,0.41032392,0.02534095,2295.608287164365,2086.5994549660645,4450.573087993421,0.13639108758223684,-357.5213,78.6523,-32.128326,3.5908937,-10.091868,-2.8592947,-14.754026,-7.0951915,-22.121754,8.506004,1.924771,-4.929037,-3.3524046,-1.6644951,-7.7676816,-0.15339413,-9.235474,-3.620875,-8.008463,-4.303481,-6.573633,2.7068615,-6.902608,-3.728766,-3.5123134,-4.2621894,-2.8231356,2.1824996,-5.0339165,-1.894614,-4.241479,0.4356822,-2.324125,-3.3757071,-4.471135,0.07321711,-3.9436684,-1.7925376,-1.0778332,1.5306233,-2.7568412,-2.053177,-3.0968199,-1.030467,-1.792333,-0.13302274,-1.6117021,0.43806478,0.9745554,0.09051256
../Trainingdata/VocalSound/Cough\m1285_0_cough.wav,0.46639076,0.11406618,1228.7814297440434,1536.4042014300837,2223.2447085173235,0.05268926205842391,-298.88507,76.3449,10.87118,31.21978,10.196074,13.761781,10.736456,5.608358,-1.0966877,6.9239197,2.2202816,3.125541,0.8393972,7.438731,3.561603,6.6572533,3.6603887,8.490833,-1.7423083,5.6562247,-0.42493394,4.669445,0.37225842,-1.1629021,-4.1954412,1.5677584,-4.394445,2.2315564,0.015644405,0.6242157,1.4028591,2.1793947,0.2109961,2.864481,1.6516474,-0.1384073,0.67151916,0.8123474,-0.5067515,-0.9366926,-1.611125,-1.0022303,-3.3269763,-1.9809171,-2.639913,-0.9196862,-1.6917847,-0.9899786,-1.6173731,0.38353845
../Trainingdata/VocalSound/Cough\m1287_0_cough.wav,0.51847726,0.031759884,2026.5152301600497,1915.5331826538327,3951.5931595203488,0.24548434471899225,-497.77148,54.37059,-8.450697,5.2421675,-4.702145,3.3318083,-6.177825,-1.7214179,-2.2923868,0.91887033,3.7698889,-2.6107173,-2.44966,-1.746622,1.6487967,-2.688035,-4.366905,-4.846834,-2.0129628,-2.0052013,-1.0981525,-1.2547923,-2.3809273,0.7158265,-1.3317953,-0.30151805,-1.0822448,-0.3163981,-0.6810069,-0.8860667,-0.061120648,-1.0972998,-0.2998965,-0.7728095,0.3434265,-0.6073749,-0.9737803,-0.92143834,-0.48649,-1.2638873,-1.3741497,-0.20054092,-1.4409127,-0.2878169,-0.58720016,-0.5157935,-0.27486214,-0.29375494,0.42830965,-0.37993988
../Trainingdata/VocalSound/Cough\m1289_0_cough.wav,0.42472,0.11092779,873.0983327679861,1275.7905037671703,1698.603203956117,0.04747755984042553,-348.72183,111.80072,36.076687,29.80696,13.263241,14.1971655,4.1882405,3.0851922,-6.4202533,-3.7055058,2.085382,1.1974034,2.2765758,-6.585386,3.9228342,2.5730217,-1.1930149,3.5007281,-7.2422233,-1.2954059,0.1041006,0.60342455,0.09378555,-3.7690265,0.15289696,-2.1550117,-4.1939816,-2.0719483,-3.4072397,-1.9067006,-0.11906141,0.8414122,0.6433757,-1.9219447,-2.1399755,0.18571042,0.8273915,2.3443756,0.6917466,1.4563649,0.6344266,0.7371893,2.4674625,0.13578428,0.4304783,0.7131248,2.328427,1.6697271,-0.48949417,0.855229
../Trainingdata/VocalSound/Cough\m1294_0_cough.wav,0.4243271,0.03480444,3470.961647430309,1995.352255083369,5517.714486471036,0.3226195013066202,-456.66168,9.454956,-8.955931,15.774574,-23.108423,20.103088,-10.87444,-10.568693,-1.0912445,-6.172507,1.2872056,-2.4012666,-5.315403,-0.205814,-4.0743904,-6.5042663,-6.023305,-3.5444758,-6.654872,-5.6148233,-4.5561924,-1.5815738,-5.640368,-1.3940847,-5.626627,-0.418267,1.7037134,-1.2768316,-0.88271284,-0.31674445,0.6242403,0.04193579,0.13387765,-4.972,1.1507626,-0.6349334,1.2131057,0.50543827,-0.5191728,0.2715627,0.98147595,2.4901435,-1.0980889,2.7689538,-0.84870476,1.068746,-0.0966927,1.0610852,-0.45775208,0.600528
../Trainingdata/VocalSound/Cough\m1295_0_cough.wav,0.38008285,0.034229,2430.524026394351,1525.4638343723725,4109.690596417683,0.1352947381315331,-456.42194,19.36081,-17.979944,8.965095,-4.611456,9.52348,-7.0152206,-0.7577681,-4.8551936,-1.5931729,-4.2731533,-0.18133782,-3.6671934,-6.7838326,-1.6362009,-2.1857486,-0.69353193,-0.8319846,-3.481793,2.447702,-3.8917522,0.82535934,-0.87487894,1.6828617,-2.205085,-0.017641101,-2.2508163,0.26574978,-1.1193266,-2.1431496,-0.21239871,-3.8518653,1.9684578,-3.415695,-0.10328301,-1.4949824,0.88132244,-0.1729166,0.18364653,0.8378596,-0.62061846,1.5220388,-1.6105053,1.0021513,-1.6420987,0.8762287,-1.9187518,1.8108916,-0.36395177,0.29612625
../Trainingdata/VocalSound/Cough\m1296_0_cough.wav,0.48689082,0.058689345,1533.84963999236,2080.003051195925,2877.8408203125,0.06349826388888889,-374.78293,79.435356,9.884324,-2.7502782,-1.167168,8.138103,0.9174551,-7.0477147,-9.967203,-3.2852583,-9.923589,-10.848058,-12.630621,-6.5136614,-2.1350496,-1.7846686,-6.5037217,-5.755043,-13.060298,-11.834581,-8.275693,-4.516953,-6.2854166,-0.29254594,-2.6767812,-0.09573973,-3.967429,-2.1297042,-3.2617881,-2.555261,-3.0253904,-1.3139782,-0.7924794,0.5748358,-3.0166245,-2.4552593,-1.3752482,-0.64562416,0.040948316,1.5321631,0.14687361,-0.805792,0.37901774,0.24243866,-1.7088925,-0.29938424,-0.68807274,-0.542775,0.73877674,0.38250256
../Trainingdata/VocalSound/Cough\m1304_0_cough.wav,0.42422768,0.00965269,2310.813030503473,2181.73138050859,4435.037364130435,0.13209372573757763,-458.53513,90.956245,-17.15587,28.296162,-20.814922,-26.932775,-21.670633,-18.769083,-9.368591,4.3495836,-8.279623,6.6872907,-14.619693,-7.2810097,-7.0910516,-8.128365,-9.979402,-8.300453,-9.703863,-1.0077035,-10.86073,-0.30220798,-13.286551,1.5670607,-8.570079,-3.459118,-9.420624,-5.2042108,-5.20826,-5.0421777,-5.9309855,-1.4124591,-2.5321996,-2.219303,-1.3731577,-1.3646958,-2.9366803,0.98629117,-6.249296,-4.0565224,-2.738694,0.71871156,-4.3545856,-1.9719884,-1.0855577,1.121159,-1.2164956,-0.9197166,-0.43592378,0.20208326
../Trainingdata/VocalSound/Cough\m1306_0_cough.wav,0.3839673,0.10507166,2570.8627342261952,2159.9339383992265,4958.537276189946,0.18283265680604982,-273.4164,56.619244,-30.144142,-0.36753502,-21.192654,-12.180266,-14.73213,-10.700183,-7.404415,2.2050261,-1.349661,-5.332909,-5.86447,-0.79574376,-4.010445,-3.9140582,-8.284812,1.506741,-5.982028,-3.6118712,-3.9474533,-3.3637323,-6.332992,-0.22331505,-1.5028269,0.81190264,-1.2006522,1.2897625,-2.8131523,-0.8070313,0.27541104,1.1780784,-2.6450052,-0.7026513,-1.3761308,-0.29988572,-0.40105402,0.5571145,-0.76857066,-0.60155886,-1.7097567,-1.3094562,-2.2795918,-0.9948959,-1.3650447,-0.6440291,0.013259786,-0.11820734,-0.36898145,-0.14921011
../Trainingdata/VocalSound/Cough\m1316_0_cough.wav,0.45514297,0.045829434,2975.578458633159,2587.9884522173506,6083.0145263671875,0.24648611886160715,-358.378,46.538246,-12.709931,-4.632628,-10.933899,-3.488994,-3.5562248,4.6910224,-18.447435,-0.7956254,-12.484904,-2.977898,-4.9851813,-9.108525,-6.943629,-0.5794889,-3.2943442,-5.946186,-10.019123,-1.7568113,-12.595806,-4.2147627,-2.3875685,-2.3300207,-6.656168,-0.052551474,-2.2768452,1.9988935,-1.7162775,-1.7801328,-2.0301795,-2.7350154,-2.7770505,1.635088,-2.467163,-2.013716,0.36152628,-2.0307453,-0.37946343,3.6419141,-0.18579052,1.8264054,0.30357504,2.3745203,-0.6856073,1.3231007,-1.2334889,-0.9792049,0.0044336864,0.15934457
../Trainingdata/VocalSound/Cough\m1318_0_cough.wav,0.48097193,0.046522662,3570.595958263419,3053.8415179616813,7567.6374624896525,0.16928807947019867,-386.2347,28.686583,3.3295429,2.8349016,7.1943917,3.3851087,-1.8142474,-4.4157677,-6.700897,10.250516,0.25300023,-1.690789,-1.1869676,2.2739751,0.13041571,3.7792585,-5.992515,-3.7570825,-2.013791,-4.2951775,-4.766398,1.2165546,-4.9330754,4.9073668,-5.2364507,2.6970923,-1.111918,2.8893027,0.81288695,-3.512236,1.7685372,0.108346045,-1.3234044,0.3806719,-4.302437,-1.8772333,-1.0693794,-0.42836848,-3.23179,0.9701641,-2.6215348,1.4732797,-1.0915998,-1.052195,0.02801645,0.54897845,-0.77353835,2.0497358,-0.43388888,1.2572638
../Trainingdata/VocalSound/Cough\m1324_0_cough.wav,0.4959219,0.052074768,2334.2413334775156,1966.802683541259,4553.296144423017,0.28311948992443325,-403.1176,48.65311,-9.613185,10.360722,-5.143814,0.38138112,-8.04912,-7.7314906,-2.1950648,-7.327062,-7.2904005,-7.130256,-3.0684485,-4.3585825,-2.610253,-0.07044661,-5.177237,-5.9233937,-2.4559464,-1.9666169,-3.8187683,-2.7684095,-3.6155758,-3.0351474,-1.9536654,-1.2912014,-3.5309494,-1.2059219,-0.6026805,-2.8722506,-1.0763628,-1.6578172,-1.057886,-1.0733382,-1.2562344,-1.4447505,-1.244392,0.025630154,0.030208867,0.13804588,0.68952876,0.6121177,0.058516666,1.225667,0.50239956,0.30611625,0.83943695,0.8983715,1.2825036,1.6400577
../Trainingdata/VocalSound/Cough\m1325_0_cough.wav,0.4981645,0.028538708,2113.895187384811,2156.445139879116,4304.344805549173,0.1271649528952206,-460.36667,48.77806,-4.004635,6.8791137,-5.5560637,-0.56666994,-1.1133585,0.8968573,-8.130088,-6.4194064,-7.4302464,-3.0544064,-2.3033843,-4.4279213,-3.6607757,0.73164624,-5.8806696,0.14377844,0.477329,-6.4993176,-5.22797,0.30252087,-1.272186,-0.16949816,0.4503628,-2.2730305,-0.6143606,0.84930116,-1.7184116,-1.2619331,-2.077617,-0.5101361,-1.0686667,0.32203105,-1.4977428,-1.6519259,0.18266295,-0.958357,-1.3961763,0.82761085,-1.6927139,-0.5146973,1.1472443,-1.2528814,-0.30337435,0.6352298,-0.20791091,1.9359678,0.3416465,0.019807465
../Trainingdata/VocalSound/Cough\m1326_0_cough.wav,0.3874735,0.12047678,3082.9781681828854,2460.4014471717596,6014.842266272445,0.2133303478936464,-236.19614,47.578945,-24.990528,-14.9690485,-34.162724,11.488858,-26.89738,-4.6479373,-27.760326,-8.987696,-6.7997317,4.9302955,-4.9109254,-10.098627,5.4558697,7.4070835,-5.9487615,-6.8884487,-13.617369,-8.6940975,-17.261236,-0.5725169,-7.616581,-3.9293861,-0.6951746,3.3756917,0.33155787,0.6729301,-3.117438,-1.1847701,1.5403837,1.5354092,0.7966614,1.3364564,0.4560507,3.9395018,1.1937691,-0.11485515,-1.8432518,1.96521,-3.108602,0.7970974,-0.41183886,-0.050963882,-2.8424432,2.2364926,-0.5254059,0.05308659,-0.5024794,-0.42190716
../Trainingdata/VocalSound/Cough\m1329_0_cough.wav,0.4000037,0.023334652,3885.534939668819,2782.1582710209814,7200.214825598281,0.2806727753252788,-443.1712,17.919933,-1.2598847,8.3100395,-4.4081545,2.6545427,-1.989671,-4.1787667,-7.4358444,5.270788,3.1843388,-0.6625669,-3.9736474,5.4688354,-8.310095,0.060212318,-2.964786,0.4003394,-2.7612505,3.9443617,-9.176551,4.0447025,-2.083385,-1.1225274,1.8037331,2.2871974,-2.753554,-0.3502424,-4.798524,2.1000862,-5.2097554,1.4068109,-1.4662999,-0.13710766,-1.8330369,1.1832325,-0.4371363,0.5603329,2.3024275,1.8942977,-1.8671236,1.605679,-2.4944744,0.30509686,-2.6374834,0.09512883,-2.3223157,0.230436,-1.6329279,-1.0141397
